Text,Actual,Predicted,Probability,Error_Type
"Subject: deal # 529159 for december 2000
can either of you verify this ?
- - - - - - - - - - - - - - - - - - - - - - forwarded by gary w lamphier / hou / ect on 02 / 01 / 2001
10 : 18 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
paul couvillon @ enron
01 / 31 / 2001 02 : 45 pm
to : gary w lamphier / hou / ect @ ect
cc : janet h wallis / hou / ect @ ect , joanie h ngo / hou / ect @ ect , mary
poorman / na / enron @ enron
subject : deal # 529159 for december 2000
gary :
for company 12 could you please put in a buy - back for reliant energy hl
the lower of katy mid day of flow or day after .
the pricing of katy mid for 10 / 27 was $ 10 . 26
10 / 28 was $ 9 . 63 .
the sale counter - part to this purchase should go to deal # 529159 .",0,1,0.50111455,False Positive
"Subject: 3 rd party maintenance at meter 6040 for 29 th & 30 th
hello ,
i just spoke with lorraine @ pg & e and she informed me that there is going to
be some 3 rd party maintenance done which will affect meter 6040 riverside .
this will begin @ 2 : 00 a . m . on the 28 th but pg & e will keep the noms whole for
the 28 th . 09 / 29 / 00 & 09 / 30 / 00 should have no noms .",0,1,0.5064115,False Positive
"Subject: re : noms / actual flow for 03 / 09 thru 3 / 11 / 01
we agree with the nominated totals .
"" eileen ponton "" on 03 / 12 / 2001 09 : 22 : 50 am
to : david avila / lsp / enserch / us @ tu , charlie stone / texas utilities @ tu , melissa
jones / texas utilities @ tu , hpl . scheduling @ enron . com , liz . bellamy @ enron . com
cc :
subject : noms / actual flow for 03 / 09 thru 3 / 11 / 01
date nom flow - mcf flow - mmbtu
3 / 09 30 , 000 29 , 998 30 , 798
3 / 10 30 , 000 29 , 995 30 , 805
3 / 11 0 0 0
btu = 1 . 027",0,1,0.51509756,False Positive
"Subject: last check
darren ,
please review the names below and let me know if there are any other names
that need to be added or subtracted from your group for prc purposes . thanks
for your help , hgm
sr . specialist
ami chokshi
stacey neuweiler",0,1,0.502519,False Positive
"Subject: re : cilco storage
yes , they are taken care of . but in the future we need to devise some sort of
communication from lisa kinsey so if there
is a change with cilco , it is communicated to either you or me or aimee or
kenny or someone and it is reflected on our
withdrawal report .
gg
daren j farmer
03 / 21 / 2000 11 : 57 am
to : george grant / hou / ect @ ect
cc :
subject : cilco storage
george ,
are you looking into these variances ?
d
- - - - - - - - - - - - - - - - - - - - - - forwarded by daren j farmer / hou / ect on 03 / 21 / 2000
11 : 56 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
kenny j
soignet
03 / 21 / 2000 08 : 58 am
to : daren j farmer / hou / ect @ ect , aimee lannou / hou / ect @ ect , george
grant / hou / ect @ ect , fred boas / hou / ect @ ect
cc : howard b camp / hou / ect @ ect , rita wynne / hou / ect @ ect
subject : cilco storage
the cilco volumes are different than the confirmed volumes to cilco . please
review the attached the spreadsheets from lisa kinsey , the central desk
scheduler responsible for the cilco account . the biggest variance is in
january 2000 . cilco withdrew 200 , 000 mmbtu ' s more than we booked @ bammel .
please let me know the best way to correct the problem . i suspect the
variance is showing up as a transport imbalance . also , the nomination for
the current month is 7 , 327 mmbtu instead of 7 , 000 mmbtu per day . 7 , 000 is
the volume delivered to cilco after transport fuel .
- - - - - - - - - - - - - - - - - - - - -
lisa kinsey
03 / 21 / 2000 08 : 12 am
to : kenny j soignet / hou / ect @ ect
cc :
subject : cilco storage
kenny ,
attached is the worksheet that i have been using to verify cilco ' s storage
balance with vonda seckler from cilco . let me know if you need anything
else .
lisa kinsey
ext 37628",0,1,0.5063345,False Positive
"Subject: goings on
hi again ,
?
i can hardly wait for some good stuff regarding my "" friend "" . i do hope you
understand i am not against the person or persons - - just the way they do
their jobs .
?
i can ' t believe pat just left . must have been a really bad meeting . who took
his place ?
?
i see henry hub was close to $ 7 . 50 yesterday . amazing . your producers must
be happy .
?
trees - - ha . it is getting to be a choice between trees or gifts .
?
markets up nicely , courts ruling nicely , greenspan softening his stance on
interest , linda not shopping as much as prior years . looking good today .
?
later ,
ken",0,1,0.5115232,False Positive
"Subject: may golf specials ! !
welcome & enjoy kingwood cove golf specials . please take advantage of the
special offers . you will receive notices weekly or bi - weekly . if you no
longer wish to receive these messages , simply reply with your request .
keep it in the fairway .
* * may e - mail specials * *
* * * * * * * * * * * * * * * * * * * * * * * * * * * * * * *
* * 4 play & 3 pay * *
4 play for the price of 3
after 12 pm - saturday , sunday & holidays
( offer valid with purchase of cart & green fee per player )
must present e - mail invitation prior to registration .
not valid with sr / jr rates or other offers . expires 05 / 23 / 00
call now to book your tee - time . 281 - 358 - 1155 .
* * pick your partner / price * *
anytime monday thru friday non - holiday
2 play for $ 22 ea .
3 play for $ 20 ea .
4 play for $ 18 ea .
( offer includes cart & green fee )
must present e - mail invitation prior to registration .
not valid with sr / jr rates , tournaments or other offers . expires 05 / 23 / 00
call now to book your tee - time . 281 - 358 - 1155 .
* * xl 2000 special * *
monday thru friday - anytime $ 24 per player
saturday , sunday & holidays - after 12 pm $ 30 per player
golf invitation good for up to 4 players .
receive 1 / 2 cart , green fee , range balls
plus a sleeve of xl 2000 golf balls .
must present e - mail invitation prior to registration .
not valid with other offers or tournaments . expires 05 / 23 / 00
call now to book your tee - time .
281 - 358 - 1155 .
* * golf lesson special * *
lessons save $ 10
buy two or more lessons and save $ 10 per lesson
fine tune your swing now . expires 05 / 23 / 00 .
- summer junior clinics available call for details
what ' s happening ?
- senior tournament every monday morning 7 : 30 am
- skins game every wednesday afternoon @ 1 : 00 pm
- kingwood cove golf association monthly tournaments",0,1,0.50104487,False Positive
"Subject: re : hilcorp old ocean volume
well - i have officially not heard from hilcorp after numerous voice and email
messages . please plan to have the gas rerouted back down the valley line for
the dec 1 forward . call if you have any questions -
daren j farmer
11 / 21 / 2000 10 : 08 am
to : mary jo johnson / hou / ect @ ect
cc :
subject : re : hilcorp old ocean volume
thanks for the info . i appreciated the call the other day . it really helps
me out to recieve info early like that .
d
from : mary jo johnson 11 / 20 / 2000 03 : 38 pm
to : daren j farmer / hou / ect @ ect , james mckay / hou / ect @ ect , gary a
hanks / hou / ect @ ect
cc : jill t zivley / hou / ect @ ect
subject : hilcorp old ocean volume
according to gary hanks , we would like to have the gas on the valley line
anyway
- - - - - - - - - - - - - - - - - - - - - - forwarded by mary jo johnson / hou / ect on 11 / 20 / 2000
03 : 26 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
to : jill t zivley / hou / ect @ ect
cc : edward d gottlob / hou / ect @ ect , lauri a allen / hou / ect @ ect
subject : re : producer service group ?
i can not believe you are sending emails form hawaii ! ! ! ! you are crazy . i
took care of camden for the month -
it is now 330 and hilcorp has not responded . i spoke with jerry bubert
several times today - emailed mike lannou and left messages , and had him
paged , and copied hildebrand ( the president ) . if we don ' t hear by 4 pm , we
are supposed to bypass the gas . . . . . . . . . . .",0,1,0.5029692,False Positive
"Subject: 2 / 07 / 01 gas flow
we show the nom for teco tap to be 30 . 000 and the actual for teco tap is
21 . 814
- - - - - - - - - - - - - - - - - - - - - - forwarded by melissa jones / texas utilities on
02 / 08 / 2001
10 : 52 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
kponton @ duke - energy . com on 02 / 08 / 2001 09 : 06 : 50 am
to : david avila / lsp / enserch / us @ tu , charlie stone / texas utilities @ tu , melissa
jones / texas utilities @ tu
cc :
subject : 2 / 07 / 01 gas flow
nom = 17 , 500 ( 6 : 00 pm started 60 , 000 rate & shut off at 1 : 00 am )
actual flow = 21 , 076 mcf 21 , 814 mmbtu ' s",0,1,0.50381184,False Positive
"Subject: tenaska iv 12 / 00
darren :
please change the demand fee for 12 / 00 on deal 529856 from $ 918 , 566 . 13 to $ 889 , 757 . 13 . we had a volume adjustment .
thanks ,
megan",0,1,0.5057977,False Positive
"Subject: per nelson ferries ( dealmaker ) : we do pay spinnaker i - . 08 . o ' neal , could you
please change the base purchase deals to reflect that price . i changed the
transport tickets to show that we pay nothing .
thanks ,
ami",0,1,0.5067555,False Positive
"Subject: price for crosstex
what do you think ?
- - - - - - - - - - - - - - - - - - - - - - forwarded by julie meyers / hou / ect on 05 / 10 / 2001 09 : 26 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
charlene richmond
05 / 09 / 2001 04 : 37 pm
to : julie meyers / hou / ect @ ect
cc :
subject : price for crosstex
julie , crosstex said that they were paid incorrectly on deal 681360 for the days of 3 / 24 thru 3 / 26 / 2001 .
we paid them $ 4 . 18 and they said that their price should be $ 5 . 18 .",0,1,0.503252,False Positive
"Subject: dallas june hoop - it - up is coming to town !
dear daren :
hoop - it - up is coming to town ! ! ! are you ready for some 3 - on - 3 action ?
dallas ' historic west end district will play host to the dallas event to be held june 23 rd and 24 th . to enter , just fill out the entry form mailed to your attention at the below address and return to us before the deadline of june 13 th .
daren farmer
player id number 104940
5519 clarkston
spring , tx 77379
if you didn ' t receive your form , please let us know ! simply reply to us with your player id number at info @ hoopitup . com with your correct name and mailing address . you can also pick up an entry form at any dallas - area foot locker or whataburger location . . . or register online at www . hoopitup . com .
don ' t get left out of the game . . . call our hotline at 972 . 392 . 5750 for more information or log on to our website at www . hoopitup . com .
special thanks to our national sponsors for helping bring the 2001 hoop - it - up tour to your city !
gatorade u . s . army slim jim southwest airlines foot locker
* to be removed from this mailing list , please respond with your full name and player id number . this is the only way we can find you in the system . otherwise you name will be included in future mailings . thank you for your help .",0,1,0.50705194,False Positive
"Subject: re : feb 01 prod : sale to teco gas processing
there is a deal for february but for a different meter . deal 138095 for meter 6331 .
daren , did we purchase gas for meter 6884 for february ?
katherine herrera @ enron
04 / 04 / 2001 09 : 57 am
to : daren j farmer / hou / ect @ ect , julie meyers / hou / ect @ ect
cc : sherlyn schumack / hou / ect @ ect
subject : feb 01 prod : sale to teco gas processing
sale
deal # 235670
expired 12 / 00
julie -
this deal has expired for teco gas processing , but we did have a sale in 02 / 01 .
should this deal be extended ?
pls let me know , so that i can redraft the sale through unify .
katherine
5 - 8643
unable to draft volume in unify due to the expired deal ticket ;",0,1,0.5001534,False Positive
"Subject: out thurs & friday
i will be out of the office on thursday and friday . my pager may not reach
me but i will be checking my voice mail .
please call george grant in my absence at ext . 36224 . thanks , pat
get with me today if you need anything by the end of the week .",0,1,0.50248104,False Positive
"Subject: 3 / 4 / 2000 and following noms
this is to nominate 75 , 000 mmbtu / d into eastrans for 3 / 4 / 2000 and following .
we will deliver 50 , 000 into pg & e , 7 , 000 from fuel cotton valley ( continue
750
mmbtu / d sale ) ,
and 18 , 000 mmbtu / d into your cartwheel agreement at carthage .",0,1,0.5011592,False Positive
"Subject: duke energy - # 5192 - 1999 issues
stephanie :
meter 6757 is done , redraft your invoice for both months and let me know if
this meter is still an issue .
meter 5192 . i never heard back from aimee on which transport contract to
attach the deal 269123 to so for the months in question the gas is still
allocated to the strangers gas contract . aimee is out on vacation until
mid - june so i put in a call to daren farmer to find out which transport
contract i should attach the deal 269123 to .
when i find out which transport contract to use i will set up the accounting
arrangements and then get robert lloyd to put the contract in pops and
reallocate .
fred
from : stephanie gomes 06 / 01 / 2000 08 : 55 am
to : fred boas / hou / ect @ ect
cc :
subject : duke energy - meter # 6757 , # 5192 - issue for 1999
hey fred ,
i have the deal numbers for you for duke energy . could you please let me
know when you have allocated the gas to these meters .
i am also forwarding other emails about these two deals for your records . if
you have any questions , please give me a call .
thanks , stephanie
meter # 0986757 deal # 266962 4 / 1 / 99 - 4 / 30 / 99 and 5 / 1 / 99 - 5 / 31 / 99
meter # 0985192 deal # 269123 5 / 1 / 99 - 5 / 31 / 99 and 7 / 1 / 99 - 7 / 31 / 99
- - - - - - - - - - - - - - - - - - - - - - forwarded by stephanie gomes / hou / ect on 06 / 01 / 2000
08 : 45 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
aimee lannou 05 / 11 / 2000 03 : 45 pm
to : fred boas / hou / ect @ ect
cc : howard b camp / hou / ect @ ect , stephanie gomes / hou / ect @ ect
subject : re : crow o ' connor meter 6757
fred & stephanie - meter 6757 has been reallocated .
stephanie - what price does duke show we owe them for the months in question ?
fred boas
05 / 11 / 2000 03 : 18 pm
to : aimee lannou / hou / ect @ ect
cc : robert e lloyd / hou / ect @ ect , howard b camp / hou / ect @ ect , stephanie
gomes / hou / ect @ ect
subject : crow o ' connor meter 6757
aimee :
please put the ena 201 contract at this meter for april and may of 1999 with
the track id 117848 and reallocate the meter for both months . after this is
done please let stephanie and i know so that she can redraft her invoice the
next day after pops bridges to mops . also with respect to the second issue
where daren is asking for the price , stephanie may be able to help you with
this because she has a copy of duke ' s invoice .
stephanie :
the crow o ' conner meter is essentially fixed . when aimee reallocates you
will have to wait until the next day to redraft your invoice . when aimee
gets back with us please redraft the invoice the next day and let me know if
this issue is resolved .
fred
daren j farmer
05 / 11 / 2000 02 : 14 pm
to : aimee lannou / hou / ect @ ect
cc : fred boas / hou / ect @ ect , pat clynes / corp / enron @ enron
subject : re : sarco lateral and crow o ' connor meters
i have created deal 266962 for the volumes at mtr 6757 .
what price is duke reporting for the mtr 5192 volumes ? the only activity
we ' ve had out there is payback with koch .
d
aimee lannou 05 / 09 / 2000 03 : 30 pm
to : daren j farmer / hou / ect @ ect
cc : fred boas / hou / ect @ ect , pat clynes / corp / enron @ enron
subject : sarco lateral and crow o ' connor meters
daren - have you had a chance to look at this ?
- aimee
- - - - - - - - - - - - - - - - - - - - - - forwarded by aimee lannou / hou / ect on 05 / 09 / 2000 03 : 26
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
aimee lannou 05 / 04 / 2000 03 : 26 pm
to : daren j farmer / hou / ect @ ect
cc : fred boas / hou / ect @ ect
subject : sarco lateral and crow o ' connor meters
daren - can you set up new deals for meter 6757 and 5192 ?
meter 6757 crow o ' connor - counterparty duke energy & trading
month contract deal #
june 99 ena 201 87426
july 99 hpl 215 95072
aug 99 hpl 215 102775
sept 99 hpl 215 110502
meter 5192 sarco lateral
no deal has ever been set up for meter 5192 for duke energy & trading .
there is flow for may , july and nov . 99 .
will you please let me know if you set up new deals for these meters ?
thanks .
aimee
- - - - - - - - - - - - - - - - - - - - - - forwarded by aimee lannou / hou / ect on 05 / 04 / 2000 03 : 17
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
fred boas
05 / 04 / 2000 12 : 08 pm
to : aimee lannou / hou / ect @ ect
cc : robert e lloyd / hou / ect @ ect , howard b camp / hou / ect @ ect
subject : sarco lateral and crow o ' connor meters
aimee :
the crow o ' connor , meter 6757 has its gas allocated to strangers gas for
april and may 1999 and duke has been calling settlements asking for their
money . i will need to set up accounting arrangements for this meter for
these months so please provide me the correct transportation contract and
valid deal # for this transaction .
in addition , the sarco lateral , meter 5192 has its gas allocated to strangers
gas for may and july 1999 and duke has been calling settlements asking for
their money . i will need to set up accounting arrangements for this meter
for these months so please provide me the correct transportation contract and
valid deal # for this transaction .
i would like to get this done asap since the customer is calling settlements
and we start close next week .
thanks ,
fred",0,1,0.5032512,False Positive
